-2.464000,-0.785283,-0.975887
-2.464062,-0.785274,-0.975998
-2.464743,-0.785264,-0.977348
-2.465175,-0.785273,-0.978225
-2.464862,-0.785299,-0.977629
-2.464245,-0.785282,-0.976375
-2.463820,-0.785256,-0.975493
-2.464185,-0.785283,-0.976256
-2.464367,-0.785273,-0.976607
-2.464185,-0.785283,-0.976256
-2.464255,-0.785256,-0.976361
-2.464498,-0.785265,-0.976858
-2.464678,-0.785264,-0.977219
-2.464006,-0.785246,-0.975853
-2.463816,-0.785283,-0.975518
-2.464624,-0.785255,-0.977099
-2.464003,-0.785265,-0.975870
-2.463997,-0.785274,-0.975867
-2.464063,-0.785265,-0.975989
-2.463759,-0.785266,-0.975382
-2.464060,-0.785283,-0.976006
-2.464063,-0.785265,-0.975989
-2.463759,-0.785266,-0.975382
-2.464496,-0.785274,-0.976867
-2.464190,-0.785256,-0.976231
-2.463940,-0.785256,-0.975731
-2.464005,-0.785256,-0.975861
-2.464433,-0.785264,-0.976728
-2.464683,-0.785264,-0.977228
-2.464312,-0.785274,-0.976497
-2.464245,-0.785282,-0.976375
-2.464373,-0.785265,-0.976609
-2.464926,-0.785273,-0.977726
-2.463817,-0.785274,-0.975510
-2.464307,-0.785274,-0.976487
-2.464000,-0.785283,-0.975887
-2.464806,-0.785245,-0.977450
-2.464615,-0.785282,-0.977115
-2.464741,-0.785273,-0.977356
-2.465299,-0.785273,-0.978474
-2.464559,-0.785255,-0.976969
-2.463811,-0.785274,-0.975498
-2.464498,-0.785265,-0.976858
-2.464558,-0.785264,-0.976978
-2.464558,-0.785264,-0.976978
-2.464187,-0.785274,-0.976248
-2.464308,-0.785264,-0.976479
-2.464746,-0.785245,-0.977330
-2.463699,-0.785266,-0.975263
-2.463938,-0.785265,-0.975739
-2.464622,-0.785265,-0.977108
-2.464556,-0.785274,-0.976987
-2.464558,-0.785264,-0.976978
-2.464000,-0.785283,-0.975887
-2.464372,-0.785274,-0.976617
-2.464247,-0.785274,-0.976367
-2.463819,-0.785265,-0.975501
-2.463942,-0.785274,-0.975759
-2.463758,-0.785275,-0.975391
-2.464185,-0.785283,-0.976256
-2.464558,-0.785264,-0.976978
-2.464062,-0.785274,-0.975998
-2.464126,-0.785246,-0.976091
-2.463631,-0.785283,-0.975149
-2.463877,-0.785274,-0.975629
-2.463878,-0.785265,-0.975620
-2.464188,-0.785265,-0.976239
-2.464188,-0.785265,-0.976239
-2.463753,-0.785265,-0.975370
-2.464429,-0.785291,-0.976753
-2.463565,-0.785283,-0.975017
-2.463255,-0.785283,-0.974398
-2.464187,-0.785274,-0.976248
-2.464187,-0.785274,-0.976248
-2.463013,-0.785266,-0.973895
-2.464247,-0.785274,-0.976367
-2.464127,-0.785274,-0.976128
-2.463752,-0.785274,-0.975379
-2.464185,-0.785283,-0.976256
-2.464492,-0.785273,-0.976857
-2.464433,-0.785264,-0.976728
-2.464124,-0.785291,-0.976144
-2.463564,-0.785291,-0.975025
-2.464059,-0.785291,-0.976014
-2.464188,-0.785265,-0.976239
-2.463819,-0.785265,-0.975501
-2.463812,-0.785307,-0.975540
-2.464992,-0.785264,-0.977847
-2.464928,-0.785264,-0.977718
-2.464062,-0.785274,-0.975998
-2.463877,-0.785274,-0.975629
-2.463691,-0.785283,-0.975268
-2.464248,-0.785265,-0.976359
-2.464554,-0.785291,-0.977003
-2.464370,-0.785282,-0.976625
-2.464188,-0.785265,-0.976239
-2.464250,-0.785255,-0.976350
-2.464060,-0.785283,-0.976006
-2.463877,-0.785274,-0.975629
-2.464063,-0.785265,-0.975989
-2.463878,-0.785265,-0.975620
-2.464312,-0.785274,-0.976497
-2.464187,-0.785274,-0.976248
-2.463877,-0.785274,-0.975629
-2.463506,-0.785283,-0.974899
-2.463635,-0.785256,-0.975124
-2.464376,-0.785246,-0.976591
-2.464375,-0.785255,-0.976600
-2.464059,-0.785291,-0.976014
-2.464063,-0.785265,-0.975989
-2.464372,-0.785274,-0.976617
-2.463997,-0.785274,-0.975867
-2.463693,-0.785265,-0.975251
-2.463567,-0.785274,-0.975009
-2.463816,-0.785283,-0.975518
-2.463877,-0.785274,-0.975629
-2.464066,-0.785246,-0.975972
-2.464741,-0.785273,-0.977356
-2.464244,-0.785291,-0.976383
-2.464006,-0.785246,-0.975853
-2.464248,-0.785265,-0.976359
-2.464000,-0.785255,-0.975850
-2.464002,-0.785274,-0.975879
-2.464432,-0.785274,-0.976737
-2.464498,-0.785265,-0.976858
-2.464740,-0.785282,-0.977364
-2.463819,-0.785265,-0.975501
-2.463878,-0.785265,-0.975620
-2.463934,-0.785291,-0.975764
-2.464496,-0.785274,-0.976867
-2.463819,-0.785265,-0.975501
-2.464003,-0.785265,-0.975870
-2.463874,-0.785291,-0.975644
-2.463760,-0.785256,-0.975374
-2.464003,-0.785265,-0.975870
-2.463443,-0.785265,-0.974751
-2.464499,-0.785255,-0.976850
-2.464058,-0.785299,-0.976021
-2.464372,-0.785274,-0.976617
-2.463940,-0.785256,-0.975731
-2.464122,-0.785274,-0.976117
-2.464555,-0.785282,-0.976995
-2.463817,-0.785274,-0.975510
-2.464185,-0.785255,-0.976220
-2.463631,-0.785283,-0.975149
-2.464059,-0.785291,-0.976014
-2.463693,-0.785265,-0.975251
-2.464248,-0.785265,-0.976359
-2.464063,-0.785265,-0.975989
-2.463878,-0.785265,-0.975620
-2.464063,-0.785265,-0.975989
-2.464681,-0.785274,-0.977236
-2.464312,-0.785274,-0.976497
-2.464312,-0.785274,-0.976497
-2.464436,-0.785274,-0.976747
-2.464127,-0.785274,-0.976128
-2.463878,-0.785265,-0.975620
-2.463817,-0.785274,-0.975510
-2.464310,-0.785283,-0.976505
-2.463941,-0.785283,-0.975767
-2.464250,-0.785255,-0.976350
-2.464066,-0.785283,-0.976017
-2.464248,-0.785265,-0.976359
-2.464065,-0.785256,-0.975981
-2.464438,-0.785265,-0.976738
-2.463695,-0.785256,-0.975243
-2.464118,-0.785264,-0.976098
-2.462766,-0.785284,-0.973425
-2.463321,-0.785283,-0.974530
-2.463198,-0.785266,-0.974263
-2.463322,-0.785275,-0.974522
-2.463382,-0.785275,-0.974640
-2.463568,-0.785265,-0.975001
-2.463753,-0.785265,-0.975370
-2.463564,-0.785291,-0.975025
-2.463197,-0.785275,-0.974272
-2.463257,-0.785266,-0.974382
-2.463013,-0.785266,-0.973895
-2.463510,-0.785256,-0.974874
-2.463447,-0.785275,-0.974772
-2.462887,-0.785266,-0.973644
-2.463506,-0.785283,-0.974899
-2.463881,-0.785283,-0.975648
-2.462883,-0.785292,-0.973668
-2.463752,-0.785274,-0.975379
-2.463626,-0.785274,-0.975128
-2.462698,-0.785292,-0.973300
-2.463383,-0.785266,-0.974632
-2.463562,-0.785265,-0.974988
-2.462641,-0.785275,-0.973167
-2.463447,-0.785275,-0.974772
-2.463384,-0.785256,-0.974623
-2.462699,-0.785284,-0.973292
-2.463507,-0.785275,-0.974891
-2.462759,-0.785284,-0.973410
-2.463379,-0.785292,-0.974656
-2.463322,-0.785275,-0.974522
-2.463130,-0.785275,-0.974139
-2.463507,-0.785275,-0.974891
-2.462829,-0.785257,-0.973518
-2.462826,-0.785275,-0.973535
-2.463136,-0.785284,-0.974162
-2.463441,-0.785274,-0.974759
-2.463079,-0.785266,-0.974027
-2.463257,-0.785266,-0.974382
-2.462332,-0.785267,-0.972539
-2.462826,-0.785275,-0.973535
-2.463750,-0.785283,-0.975387
-2.463255,-0.785283,-0.974398
-2.462951,-0.785284,-0.973793
-2.462701,-0.785275,-0.973284
-2.463013,-0.785266,-0.973895
-2.462952,-0.785275,-0.973785
-2.463199,-0.785257,-0.974255
-2.463006,-0.785308,-0.973934
-2.462821,-0.785266,-0.973511
-2.462699,-0.785284,-0.973292
-2.462954,-0.785266,-0.973777
-2.462889,-0.785257,-0.973636
-2.462950,-0.785292,-0.973801
-2.462391,-0.785266,-0.972657
-2.463195,-0.785283,-0.974280
-2.463383,-0.785266,-0.974632
-2.462887,-0.785266,-0.973644
-2.462945,-0.785275,-0.973770
-2.463567,-0.785274,-0.975009
-2.462332,-0.785267,-0.972539
-2.463574,-0.785266,-0.975014
-2.463198,-0.785266,-0.974263
-2.463012,-0.785275,-0.973903
-2.463137,-0.785275,-0.974154
-2.463014,-0.785257,-0.973886
-2.462887,-0.785266,-0.973644
-2.463709,-0.785316,-0.975345
-2.463384,-0.785256,-0.974623
-2.462702,-0.785266,-0.973276
-2.463068,-0.785292,-0.974037
-2.462389,-0.785275,-0.972665
-2.463322,-0.785275,-0.974522
-2.462826,-0.785275,-0.973535
-2.463441,-0.785274,-0.974759
-2.463205,-0.785266,-0.974277
-2.462389,-0.785275,-0.972665
-2.463070,-0.785283,-0.974029
-2.463197,-0.785275,-0.974272
-2.462578,-0.785257,-0.973016
-2.463012,-0.785275,-0.973903
-2.463257,-0.785266,-0.974382
-2.463136,-0.785284,-0.974162
-2.462579,-0.785300,-0.973072
-2.462203,-0.785284,-0.972305
-2.463130,-0.785275,-0.974139
-2.462077,-0.785284,-0.972054
-2.462759,-0.785284,-0.973410
-2.463383,-0.785266,-0.974632
-2.462887,-0.785266,-0.973644
-2.462944,-0.785283,-0.973779
-2.462634,-0.785275,-0.973151
-2.463197,-0.785275,-0.974272
-2.463628,-0.785265,-0.975120
-2.461649,-0.785276,-0.971193
-2.461893,-0.785276,-0.971678
-2.463257,-0.785266,-0.974382
-2.462886,-0.785275,-0.973653
-2.463068,-0.785292,-0.974037
-2.463441,-0.785274,-0.974759
-2.462954,-0.785266,-0.973777
-2.462701,-0.785275,-0.973284
-2.462206,-0.785267,-0.972288
-2.462644,-0.785257,-0.973150
-2.462643,-0.785266,-0.973158
-2.462703,-0.785257,-0.973267
-2.463197,-0.785275,-0.974272
-2.462883,-0.785292,-0.973668
-2.462643,-0.785266,-0.973158
-2.462640,-0.785284,-0.973175
-2.462517,-0.785266,-0.972907
-2.462699,-0.785284,-0.973292
-2.462262,-0.785284,-0.972422
-2.463689,-0.785291,-0.975275
-2.462947,-0.785266,-0.973762
-2.462635,-0.785266,-0.973143
-2.462389,-0.785275,-0.972665
-2.462951,-0.785237,-0.973735
-2.462954,-0.785266,-0.973777
-2.463502,-0.785265,-0.974869
-2.463012,-0.785275,-0.973903
-2.463256,-0.785275,-0.974390
-2.462640,-0.785284,-0.973175
-2.463136,-0.785284,-0.974162
-2.462391,-0.785266,-0.972657
-2.462328,-0.785292,-0.972563
-2.462761,-0.785266,-0.973393
-2.462512,-0.785300,-0.972939
-2.463256,-0.785275,-0.974390
-2.462884,-0.785284,-0.973661
-2.463256,-0.785275,-0.974390
-2.463013,-0.785266,-0.973895
-2.462701,-0.785275,-0.973284
-2.462825,-0.785284,-0.973543
-2.462574,-0.785284,-0.973041
-2.462207,-0.785257,-0.972280
-2.462514,-0.785284,-0.972924
-2.463267,-0.785247,-0.974378
-2.463198,-0.785266,-0.974263
-2.462702,-0.785266,-0.973276
-2.462574,-0.785284,-0.973041
-2.462701,-0.785275,-0.973284
-2.463259,-0.785256,-0.974373
-2.463197,-0.785275,-0.974272
-2.463256,-0.785275,-0.974390
-2.462702,-0.785266,-0.973276
-2.462701,-0.785275,-0.973284
-2.462137,-0.785275,-0.972163
-2.463072,-0.785266,-0.974013
-2.462449,-0.785275,-0.972782
-2.463375,-0.785274,-0.974627
-2.463255,-0.785283,-0.974398
-2.462886,-0.785275,-0.973653
-2.463003,-0.785283,-0.973897
-2.463130,-0.785275,-0.974139
-2.462945,-0.785275,-0.973770
-2.462575,-0.785275,-0.973033
-2.462391,-0.785266,-0.972657
-2.463255,-0.785283,-0.974398
-2.462951,-0.785284,-0.973793
-2.463071,-0.785275,-0.974021
-2.463322,-0.785275,-0.974522
-2.463443,-0.785265,-0.974751
-2.462634,-0.785275,-0.973151
-2.463626,-0.785274,-0.975128
-2.463012,-0.785275,-0.973903
-2.462450,-0.785266,-0.972774
-2.462952,-0.785275,-0.973785
-2.463255,-0.785283,-0.974398
-2.462698,-0.785292,-0.973300
-2.463012,-0.785275,-0.973903
-2.462265,-0.785266,-0.972405
-2.462514,-0.785284,-0.972924
-2.462818,-0.785283,-0.973528
-2.462388,-0.785284,-0.972673
-2.462883,-0.785292,-0.973668
-2.462886,-0.785275,-0.973653
-2.462514,-0.785284,-0.972924
-2.462698,-0.785292,-0.973300
-2.463624,-0.785291,-0.975144
-2.463197,-0.785275,-0.974272
-2.462574,-0.785284,-0.973041
-2.463195,-0.785283,-0.974280
-2.462826,-0.785275,-0.973535
-2.463128,-0.785292,-0.974155
-2.462630,-0.785300,-0.973174
-2.462884,-0.785284,-0.973661
-2.462825,-0.785284,-0.973543
-2.463501,-0.785274,-0.974878
-2.463008,-0.785300,-0.973926
-2.463314,-0.785283,-0.974517
-2.462886,-0.785275,-0.973653
-2.462760,-0.785275,-0.973402
-2.463188,-0.785283,-0.974266
-2.463077,-0.785284,-0.974043
-2.464068,-0.785265,-0.976001
-2.462196,-0.785275,-0.972280
-2.462508,-0.785275,-0.972900
-2.462769,-0.785266,-0.973409
-2.463074,-0.785257,-0.974004
-2.463193,-0.785300,-0.974295
-2.462887,-0.785266,-0.973644
-2.462576,-0.785266,-0.973025
-2.462634,-0.785275,-0.973151
-2.462509,-0.785266,-0.972891
-2.462761,-0.785266,-0.973393
-2.462206,-0.785267,-0.972288
-2.462703,-0.785257,-0.973267
-2.462884,-0.785284,-0.973661
-2.462391,-0.785266,-0.972657
-2.462761,-0.785266,-0.973393
-2.462333,-0.785257,-0.972531
-2.463321,-0.785283,-0.974530
-2.462702,-0.785266,-0.973276
-2.462204,-0.785276,-0.972297
-2.461835,-0.785267,-0.971553
-2.462518,-0.785257,-0.972899
-2.463079,-0.785266,-0.974027
-2.462757,-0.785292,-0.973418
-2.463325,-0.785257,-0.974505
-2.462889,-0.785257,-0.973636
-2.462514,-0.785284,-0.972924
-2.462769,-0.785266,-0.973409
-2.462761,-0.785266,-0.973393
-2.462887,-0.785266,-0.973644
-2.463565,-0.785283,-0.975017
-2.463072,-0.785266,-0.974013
-2.462947,-0.785266,-0.973762
-2.462516,-0.785275,-0.972916
-2.462399,-0.785267,-0.972673
-2.462702,-0.785266,-0.973276
-2.462570,-0.785257,-0.973000
-2.462702,-0.785266,-0.973276
-2.463320,-0.785246,-0.974483
-2.462951,-0.785284,-0.973793
-2.462575,-0.785275,-0.973033
-2.462644,-0.785257,-0.973150
-2.462516,-0.785275,-0.972916
-2.463182,-0.785283,-0.974252
-2.462696,-0.785257,-0.973252
-2.462516,-0.785275,-0.972916
-2.462561,-0.785265,-0.972993
-2.462822,-0.785257,-0.973503
-2.462576,-0.785266,-0.973025
-2.463070,-0.785283,-0.974029
-2.462699,-0.785284,-0.973292
-2.462332,-0.785267,-0.972539
-2.462764,-0.785247,-0.973376
-2.463256,-0.785275,-0.974390
-2.462013,-0.785257,-0.971894
-2.462947,-0.785266,-0.973762
-2.463002,-0.785292,-0.973904
-2.462637,-0.785257,-0.973134
-2.463197,-0.785275,-0.974272
-2.462643,-0.785266,-0.973158
-2.462886,-0.785275,-0.973653
-2.462821,-0.785266,-0.973511
-2.462826,-0.785275,-0.973535
-2.462578,-0.785257,-0.973016
-2.462822,-0.785257,-0.973503
-2.462077,-0.785284,-0.972054
-2.462703,-0.785257,-0.973267
-2.462578,-0.785257,-0.973016
-2.462701,-0.785275,-0.973284
-2.463252,-0.785300,-0.974413
-2.463322,-0.785275,-0.974522
-2.462759,-0.785284,-0.973410
-2.462633,-0.785284,-0.973159
-2.462701,-0.785275,-0.973284
-2.462517,-0.785266,-0.972907
-2.462637,-0.785257,-0.973134
-2.463016,-0.785247,-0.973877
-2.463322,-0.785275,-0.974522
-2.462761,-0.785266,-0.973393
-2.462818,-0.785283,-0.973528
-2.462080,-0.785267,-0.972037
-2.462571,-0.785300,-0.973056
-2.462574,-0.785284,-0.973041
-2.463132,-0.785266,-0.974131
-2.462449,-0.785275,-0.972782
-2.463318,-0.785256,-0.974491
-2.462643,-0.785266,-0.973158
-2.463315,-0.785274,-0.974509
-2.463071,-0.785275,-0.974021
-2.462575,-0.785275,-0.973033
-2.462576,-0.785266,-0.973025
-2.462322,-0.785275,-0.972531
-2.462514,-0.785237,-0.972865
-2.463132,-0.785266,-0.974131
-2.462760,-0.785275,-0.973402
-2.462767,-0.785275,-0.973417
-2.463014,-0.785257,-0.973886
-2.463199,-0.785257,-0.974255
-2.462516,-0.785275,-0.972916
-2.462822,-0.785257,-0.973503
-2.463074,-0.785257,-0.974004
-2.462698,-0.785292,-0.973300
-2.463072,-0.785266,-0.974013
-2.463259,-0.785256,-0.974373
-2.462890,-0.785247,-0.973627
-2.462575,-0.785275,-0.973033
-2.462822,-0.785257,-0.973503
-2.462451,-0.785257,-0.972765
-2.462449,-0.785275,-0.972782
-2.462889,-0.785257,-0.973636
-2.463012,-0.785275,-0.973903
-2.462574,-0.785284,-0.973041
-2.462272,-0.785276,-0.972431
-2.463071,-0.785275,-0.974021
-2.462828,-0.785266,-0.973526
-2.462581,-0.785237,-0.972998
-2.463071,-0.785275,-0.974021
-2.462760,-0.785275,-0.973402
-2.462829,-0.785257,-0.973518
-2.461780,-0.785249,-0.971419
-2.462450,-0.785266,-0.972774
-2.462701,-0.785275,-0.973284
-2.463317,-0.785265,-0.974500
-2.462831,-0.785247,-0.973509
-2.462331,-0.785276,-0.972548
-2.462947,-0.785266,-0.973762
-2.463199,-0.785257,-0.974255
-2.462449,-0.785275,-0.972782
-2.462945,-0.785275,-0.973770
-2.462578,-0.785257,-0.973016
-2.463072,-0.785266,-0.974013
-2.462263,-0.785275,-0.972414
-2.462203,-0.785284,-0.972305
-2.462760,-0.785275,-0.973402
-2.462887,-0.785266,-0.973644
-2.462575,-0.785275,-0.973033
-2.462576,-0.785266,-0.973025
-2.462081,-0.785257,-0.972029
-2.462449,-0.785275,-0.972782
-2.462456,-0.785276,-0.972798
-2.462514,-0.785284,-0.972924
-2.462578,-0.785257,-0.973016
-2.462644,-0.785257,-0.973150
-2.462699,-0.785284,-0.973292
-2.462576,-0.785266,-0.973025
-2.462574,-0.785284,-0.973041
-2.462332,-0.785267,-0.972539
-2.462892,-0.785237,-0.973617
-2.462643,-0.785266,-0.973158
-2.463013,-0.785266,-0.973895
-2.462760,-0.785275,-0.973402
-2.462767,-0.785275,-0.973417
-2.462082,-0.785248,-0.972020
-2.462333,-0.785257,-0.972531
-2.463071,-0.785275,-0.974021
-2.463129,-0.785283,-0.974147
-2.462266,-0.785257,-0.972397
-2.463009,-0.785247,-0.973863
-2.462643,-0.785266,-0.973158
-2.462391,-0.785266,-0.972657
-2.461956,-0.785248,-0.971768
-2.462828,-0.785266,-0.973526
-2.462446,-0.785292,-0.972798
-2.462331,-0.785276,-0.972548
-2.462207,-0.785257,-0.972280
-2.462887,-0.785266,-0.973644
-2.462822,-0.785257,-0.973503
-2.462641,-0.785275,-0.973167
-2.463130,-0.785275,-0.974139
-2.462703,-0.785257,-0.973267
-2.462644,-0.785257,-0.973150
-2.462449,-0.785275,-0.972782
-2.462880,-0.785266,-0.973629
-2.462516,-0.785275,-0.972916
-2.462703,-0.785257,-0.973267
-2.463075,-0.785247,-0.973995
-2.462760,-0.785275,-0.973402
-2.462826,-0.785275,-0.973535
-2.462576,-0.785266,-0.973025
-2.462263,-0.785275,-0.972414
-2.462575,-0.785275,-0.973033
-2.463443,-0.785265,-0.974751
-2.463507,-0.785275,-0.974891
-2.462759,-0.785284,-0.973410
-2.462695,-0.785266,-0.973260
-2.462572,-0.785292,-0.973049
-2.462882,-0.785300,-0.973676
-2.462514,-0.785284,-0.972924
-2.463314,-0.785283,-0.974517
-2.462574,-0.785284,-0.973041
-2.461892,-0.785284,-0.971686
-2.462578,-0.785257,-0.973016
-2.462699,-0.785284,-0.973292
-2.462387,-0.785292,-0.972681
-2.462760,-0.785275,-0.973402
-2.462204,-0.785276,-0.972297
-2.461894,-0.785267,-0.971669
-2.462322,-0.785275,-0.972531
-2.462641,-0.785275,-0.973167
-2.462575,-0.785275,-0.973033
-2.462391,-0.785266,-0.972657
-2.462576,-0.785266,-0.973025
-2.462516,-0.785275,-0.972916
-2.462575,-0.785275,-0.973033
-2.462576,-0.785266,-0.973025
-2.462887,-0.785266,-0.973644
-2.462136,-0.785284,-0.972171
-2.462143,-0.785293,-0.972196
-2.462516,-0.785275,-0.972916
-2.462759,-0.785284,-0.973410
-2.462447,-0.785284,-0.972790
-2.462763,-0.785257,-0.973385
-2.462699,-0.785284,-0.973292
-2.463130,-0.785275,-0.974139
-2.462575,-0.785275,-0.973033
-2.462575,-0.785275,-0.973033
-2.462075,-0.785292,-0.972061
-2.462262,-0.785284,-0.972422
-2.462575,-0.785275,-0.973033
-2.462884,-0.785284,-0.973661
-2.463010,-0.785284,-0.973911
-2.462759,-0.785284,-0.973410
-2.462447,-0.785284,-0.972790
-2.462701,-0.785275,-0.973284
-2.462945,-0.785275,-0.973770
-2.462757,-0.785292,-0.973418
-2.462450,-0.785266,-0.972774
-2.461708,-0.785276,-0.971310
-2.462826,-0.785275,-0.973535
-2.463012,-0.785275,-0.973903
-2.462760,-0.785275,-0.973402
-2.462759,-0.785284,-0.973410
-2.462517,-0.785266,-0.972907
-2.462701,-0.785275,-0.973284
-2.462206,-0.785267,-0.972288
-2.462575,-0.785275,-0.973033
-2.462886,-0.785275,-0.973653
-2.462321,-0.785284,-0.972539
-2.462207,-0.785257,-0.972280
-2.462886,-0.785275,-0.973653
-2.462455,-0.785237,-0.972747
-2.462147,-0.785267,-0.972171
-2.462450,-0.785266,-0.972774
-2.462947,-0.785266,-0.973762
-2.462388,-0.785284,-0.972673
-2.462760,-0.785275,-0.973402
-2.462138,-0.785266,-0.972154
-2.462575,-0.785275,-0.973033
-2.463071,-0.785275,-0.974021
-2.462575,-0.785275,-0.973033
-2.462204,-0.785276,-0.972297
-2.462389,-0.785275,-0.972665
-2.462699,-0.785284,-0.973292
-2.462699,-0.785284,-0.973292
-2.462643,-0.785266,-0.973158
-2.462451,-0.785257,-0.972765
-2.462574,-0.785284,-0.973041
-2.462699,-0.785284,-0.973292
-2.462449,-0.785275,-0.972782
-2.462203,-0.785284,-0.972305
-2.462203,-0.785284,-0.972305
-2.462945,-0.785275,-0.973770
-2.462824,-0.785247,-0.973494
-2.462261,-0.785292,-0.972430
-2.462459,-0.785257,-0.972782
-2.462202,-0.785292,-0.972312
-2.462575,-0.785275,-0.973033
-2.462884,-0.785284,-0.973661
-2.462137,-0.785275,-0.972163
-2.462206,-0.785267,-0.972288
-2.462394,-0.785248,-0.972639
-2.462634,-0.785275,-0.973151
-2.462759,-0.785284,-0.973410
-2.462641,-0.785275,-0.973167
-2.462450,-0.785266,-0.972774
-2.462514,-0.785284,-0.972924
-2.462204,-0.785276,-0.972297
-2.462447,-0.785284,-0.972790
-2.462710,-0.785267,-0.973291
-2.461894,-0.785267,-0.971669
-2.462578,-0.785257,-0.973016
-2.462948,-0.785257,-0.973754
-2.463013,-0.785266,-0.973895
-2.462759,-0.785284,-0.973410
-2.462148,-0.785258,-0.972163
-2.462021,-0.785267,-0.971920
-2.463072,-0.785266,-0.974013
-2.462575,-0.785275,-0.973033
-2.461950,-0.785284,-0.971802
-2.462886,-0.785275,-0.973653
-2.462701,-0.785275,-0.973284
-2.462148,-0.785258,-0.972163
-2.462516,-0.785275,-0.972916
-2.462454,-0.785292,-0.972814
-2.462146,-0.785276,-0.972180
-2.462080,-0.785267,-0.972037
-2.462262,-0.785284,-0.972422
-2.462508,-0.785275,-0.972900
-2.463383,-0.785266,-0.974632
-2.463007,-0.785256,-0.973872
-2.462884,-0.785284,-0.973661
-2.462391,-0.785266,-0.972657
-2.462021,-0.785267,-0.971920
-2.461962,-0.785267,-0.971804
-2.462262,-0.785284,-0.972422
-2.462760,-0.785275,-0.973402
-2.461893,-0.785276,-0.971678
-2.462516,-0.785275,-0.972916
-2.462637,-0.785257,-0.973134
-2.462699,-0.785284,-0.973292
-2.462273,-0.785267,-0.972422
-2.463071,-0.785275,-0.974021
-2.462389,-0.785275,-0.972665
-2.462263,-0.785275,-0.972414
-2.462204,-0.785276,-0.972297
-2.462770,-0.785257,-0.973400
-2.462454,-0.785292,-0.972814
-2.462516,-0.785275,-0.972916
-2.462329,-0.785284,-0.972556
